"subject"	"birthdate"	"deathdate"	"lifespan"	"species"	"sex"	"housing"	"event"	"max_bw"	"experimental"	"source"
"SJ1697"	1994-12-28	NA	8.51500876424189	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"431"	1992-06-15	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"432"	1992-07-29	1992-07-29	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"642"	1992-07-29	1992-07-29	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"636"	1992-12-11	1992-12-11	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"95M001"	1995-01-27	NA	14.1980718667835	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"H95009"	1995-02-20	NA	4.35747151621385	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"950216"	1995-02-25	1995-09-11	0.542287467134093	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9868"	1995-03-25	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"940076"	1995-03-25	NA	3.03735758106924	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1395"	1995-04-05	1995-04-05	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"SJ1706"	1995-04-18	NA	8.40271691498685	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1707"	1995-04-22	1995-04-22	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"950531"	1995-05-08	1995-05-08	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1757"	1995-06-22	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"839"	1995-03-23	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"846"	1995-01-28	1995-03-13	0.120508326029798	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"950306"	1995-07-05	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"978"	1995-07-22	NA	3.28932953549518	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"SJ1713"	1995-09-05	1996-07-08	0.840819456617003	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"8603"	1995-09-07	1995-09-20	0.0356047326906223	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"15994"	1995-10-30	NA	11.4291191936897	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"951102"	1995-11-14	1998-11-04	2.97436459246275	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"960102"	1996-01-11	1998-05-05	2.31430762489045	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"991105"	1999-11-08	NA	6.02541630148992	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"9893"	1995-10-09	1995-10-09	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9898"	1996-01-03	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101057"	1996-01-13	1996-01-13	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"101105"	1996-08-02	2004-04-29	7.74265994741455	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96293"	1995-04-26	NA	8.20826029798422	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"400004"	1995-05-30	NA	12.7875766871166	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"______"	1995-06-06	NA	1.35845749342682	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P99066"	1999-08-24	NA	4.31365030674847	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3327"	1999-09-05	2010-06-29	10.818361086766	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3327"	1999-09-05	2010-06-29	10.818361086766	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3327"	1999-09-05	2010-06-29	10.818361086766	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"940131"	1996-01-27	NA	10.1309158632778	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"H96016"	1996-03-19	2003-01-07	6.80598159509202	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96M004"	1996-04-30	1996-05-13	0.0356047326906223	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9949"	1996-05-07	2005-01-25	8.72315950920245	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1431"	1996-07-03	1996-11-24	0.394390885188431	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"96172"	1996-08-21	NA	6.86349693251534	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"16594"	1996-10-02	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"961022"	1996-10-12	1999-11-22	3.11130587204207	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"940251"	1996-10-13	NA	1.4817046450482	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"9984"	1996-10-15	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2003"	1996-10-16	NA	2.99079754601227	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"960189"	1996-10-26	NA	0.534070990359334	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1907"	1996-11-04	NA	6.71560035056968	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"96M024"	1996-12-17	NA	8.41641104294479	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"970062"	1997-01-08	NA	4.43415863277826	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"10032"	1997-02-25	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101206"	1997-05-02	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"940321"	1997-08-04	NA	6.36776950043821	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"17040"	1997-08-13	NA	9.64340490797546	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"970829"	1997-08-27	1998-06-27	0.832602979842244	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"970335"	1997-09-25	NA	3.72206397896582	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1445"	1997-09-30	NA	2.67035495179667	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"100900"	1997-10-25	1997-10-25	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2435"	1997-12-11	1997-12-11	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"940352"	1998-03-15	NA	8.12609553023663	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"12682"	1998-04-09	NA	5.21472392638037	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"940414"	1999-02-16	NA	1.53648115687993	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1464"	1999-02-04	NA	4.17670902716915	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"980112"	1998-05-08	1998-05-08	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"980590"	1998-05-15	2001-02-21	2.77443032427695	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"990218"	1999-02-27	2008-10-30	9.6762708150745	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"990218"	1999-02-27	2008-10-30	9.6762708150745	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"990218"	1999-02-27	2008-10-30	9.6762708150745	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"101442"	1998-04-04	2001-06-06	3.17429886064855	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"101509"	1999-01-12	NA	4.35199386503067	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"197004"	1997-02-01	2000-06-24	3.39340490797546	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"198003"	1998-03-05	1999-12-17	1.78571428571429	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2624"	1996-12-30	1996-12-30	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2628"	1997-09-07	NA	2.61283961437336	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2780"	1999-04-26	NA	3.51391323400526	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2616"	1998-08-11	2006-01-26	7.46329973707274	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2902"	1999-06-07	2000-08-31	1.23521034180543	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"970033"	1997-04-17	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"970125"	1997-07-17	NA	9.88989921121823	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"17482"	1998-05-30	2003-10-31	5.42287467134093	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2017"	1997-01-14	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2063"	1997-10-21	2009-08-11	11.8098159509202	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2063"	1997-10-21	2009-08-11	11.8098159509202	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2070"	1997-12-22	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2091"	1998-01-26	NA	3.30850131463628	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3000"	1998-04-09	NA	8.44927695004382	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3147"	1998-12-05	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"97067"	1997-07-21	NA	4.68613058720421	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"98076"	1998-12-20	NA	6.41159070990359	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"H98003"	1998-01-24	NA	11.9933172655565	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P98055"	1998-08-26	1999-07-17	0.890118317265557	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3136"	1998-10-28	1998-10-28	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1980-05-20	1988-02-01	7.70431638913234	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2265"	1986-09-18	1987-11-23	1.18043382997371	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2266"	1987-08-22	1987-08-22	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"NONE"	1977-06-15	1982-01-01	4.54918930762489	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"______"	1994-01-11	NA	3.27015775635408	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3342"	1999-09-25	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2077"	2000-02-12	2000-02-21	0.0246494303242769	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2817"	2000-01-13	NA	3.10856704645048	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1154"	2000-04-12	2001-12-01	1.63781770376862	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3360"	2000-12-08	NA	4.23422436459246	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3178"	2000-03-05	2000-08-30	0.487510955302366	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2138"	2000-10-09	2001-01-25	0.295793163891323	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"200032"	2000-07-04	NA	3.34136722173532	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"201018"	2001-06-03	2009-03-31	7.82756354075372	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"201018"	2001-06-03	2009-03-31	7.82756354075372	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3413"	2000-05-17	NA	4.69982471516214	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3449"	2000-06-17	2008-04-30	7.87138475021911	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3449"	2000-06-17	2008-04-30	7.87138475021911	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3595"	2000-12-08	2007-06-17	6.52388255915863	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3595"	2000-12-08	2007-06-17	6.52388255915863	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"3521"	2000-07-19	2000-07-19	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1558"	1998-04-22	2007-06-15	9.15041630148992	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1558"	1998-04-22	2007-06-15	9.15041630148992	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7279"	2000-08-15	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"202032"	2002-04-01	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"940739"	2001-08-25	NA	2.23488168273444	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101089"	1999-07-01	NA	6.39241893076249	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101329"	2000-12-15	2000-12-15	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"101474"	2001-07-03	NA	4.69708588957055	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101629"	2002-04-26	NA	3.4865249780894	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"20161"	1999-10-20	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1503"	2000-12-15	NA	3.06748466257669	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"A01036"	2000-10-29	NA	2.64296669588081	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"B01036"	2001-10-27	NA	6.58687554776512	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"20M067"	2000-07-12	2000-07-12	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"9260"	2000-10-30	NA	2.45946538124452	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"MM0716"	2000-07-26	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M11102"	2001-11-02	2001-11-17	0.0410823838737949	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"204137"	2004-08-01	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"103018"	2003-05-04	2004-02-27	0.818908851884312	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"103043"	2003-07-19	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"Y3M025"	2003-08-02	NA	4.82581069237511	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"23M046"	2003-10-08	NA	4.64230937773883	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M21004"	2002-10-05	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101798"	2003-12-17	2003-12-17	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"102035"	2002-09-16	2002-09-19	0.00821647677475898	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2373"	2003-11-29	2003-12-06	0.0191717791411043	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"203016"	2003-02-12	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"203272"	2003-12-18	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"G8580"	2001-10-07	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"G9098"	2002-07-11	NA	5.69401840490798	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"G9754"	2003-11-19	2004-02-14	0.238277826468011	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"101788"	2003-02-25	NA	6.79228746713409	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"14691"	2004-03-31	NA	4.08358895705521	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"302807"	2004-05-26	NA	3.5056967572305	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M40069"	2004-11-24	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1555"	2004-07-30	NA	3.65907099035933	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101442"	2004-09-05	NA	3.78779579316389	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101153"	2004-01-05	2004-01-05	0	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"25M002"	2005-01-25	2005-01-26	0.00273882559158633	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"7612"	2001-02-10	NA	3.71110867659947	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3637"	2001-04-01	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2210"	2001-04-07	NA	4.19861963190184	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2305"	2001-08-25	NA	5.45847940403155	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P21012"	2001-05-11	NA	2.76073619631902	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8106"	2002-05-02	NA	2.97436459246275	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3892"	2002-05-14	NA	5.56255477651183	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P22027"	2002-06-24	NA	7.44138913234005	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1506"	2002-06-24	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"3985"	2002-09-01	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"MMM303"	2002-10-11	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P22043"	2002-10-21	2008-01-25	5.26402278702892	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"P22043"	2002-10-21	2008-01-25	5.26402278702892	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"2477"	2003-01-03	NA	3.40983786152498	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2478"	2003-01-03	NA	3.40983786152498	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4223"	2003-01-13	NA	2.59366783523225	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20308"	2003-04-14	NA	6.931967572305	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"1592"	2003-04-20	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8451"	2003-04-24	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8210"	2003-07-14	NA	2.84563978965819	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20329"	2003-08-27	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4251"	2003-09-20	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4252"	2003-10-25	NA	4.98192375109553	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8693"	2003-12-26	NA	5.47217353198948	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"9118"	2005-12-29	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"205066"	2005-06-25	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"302920"	2005-04-18	NA	2.61010078878177	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"303017"	2006-01-01	NA	1.9034837861525	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"303136"	2006-09-08	2008-06-21	1.78571428571429	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"303136"	2006-09-08	2008-06-21	1.78571428571429	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"303136"	2006-09-08	2008-06-21	1.78571428571429	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"102027"	2005-07-12	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"A06151"	2006-04-29	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"15121"	2005-11-05	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"15271"	2006-08-16	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M60069"	2006-09-16	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M60515"	2006-05-27	2009-09-17	3.31124014022787	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"M60515"	2006-05-27	2009-09-17	3.31124014022787	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"N00650"	2005-03-08	2005-03-08	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"N00660"	2006-07-21	2006-07-21	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"102041"	2006-02-27	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"102189"	2007-01-18	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101835"	2005-11-17	NA	2.56627957931639	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"101966"	2006-08-09	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20045"	2000-09-22	NA	5.99255039439088	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2589"	2003-11-24	2004-03-12	0.29853198948291	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"4288"	2004-02-16	NA	3.78231814198072	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20405"	2004-03-02	NA	6.04732690622261	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4690"	2004-04-08	2007-04-05	2.99079754601227	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"ZA4066"	2004-05-31	2005-02-19	0.723049956178791	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"1776"	2004-06-17	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"M04048"	2004-06-26	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20421"	2004-07-23	2005-04-12	0.720311130587204	"Black howler"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"M04H01"	2004-08-03	NA	4.16301489921122	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"8388"	2004-09-21	NA	3.60429447852761	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4459"	2004-10-05	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4449"	2004-10-08	2004-10-08	0	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"4450"	2004-10-08	2005-06-09	0.668273444347064	"Black howler"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2010"
"476"	2004-10-08	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20458"	2004-10-11	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2716"	2004-10-31	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4462"	2004-12-07	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"ZA5031"	2005-05-04	NA	2.83742331288344	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"9017"	2005-05-12	NA	0.972283085013146	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"4646"	2005-06-21	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20543"	2005-06-25	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"5258"	2005-07-12	NA	4.79294478527607	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"P20546"	2005-07-13	NA	0	"Black howler"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
"2796"	2005-07-19	NA	0	"Black howler"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2010"
